published_date,published_platform,rating,helpful_votes,title,text,Hour,Day,Month,Year,Timezone,language,char_count,translated_text
2020-02-01 22:25:33+00:00,Mobile,4,0,Just as I had imagined it from the films,"What a beautiful campus, definitely recommend for any folks that want to see this university campus up close and don’t have the fortune to be accepted for or have the funds to afford such a prestigious school in the US. 

It holds so much history and has been the alma mater for many of our past presidents, i.e., John Adams, John Quincy Adams, Rutherford B. Hayes, JFK, FDR, Teddy Roosevelt, George W and our last president, Barack Obama. 

I hope it’s still true today, that the students that attend and graduate from here adhere and believe the mission statement of the university, the gate plaque “enter to grow in wisdom.” ",5,1,2,2020,UTC,en,628,"What a beautiful campus, definitely recommend for any folks that want to see this university campus up close and don’t have the fortune to be accepted for or have the funds to afford such a prestigious school in the US. 

It holds so much history and has been the alma mater for many of our past presidents, i.e., John Adams, John Quincy Adams, Rutherford B. Hayes, JFK, FDR, Teddy Roosevelt, George W and our last president, Barack Obama. 

I hope it’s still true today, that the students that attend and graduate from here adhere and believe the mission statement of the university, the gate plaque “enter to grow in wisdom.” "
2020-01-30 21:19:38+00:00,Mobile,5,2,College visit,Harvard has a beautiful campus! I was surprised that the new buildings were not done in a complimentary architectural style...,3,30,1,2020,UTC,en,126,Harvard has a beautiful campus! I was surprised that the new buildings were not done in a complimentary architectural style...
2020-01-10 22:06:27+00:00,Desktop,5,0,Must visit for Boston Stay,"The minute you step into the university area, you just feel yourself getting younger and more energetic, especially with the most intelligent students around you. ",4,10,1,2020,UTC,en,163,"The minute you step into the university area, you just feel yourself getting younger and more energetic, especially with the most intelligent students around you. "
2020-01-02 10:51:16+00:00,Mobile,2,0,Underwhelmed ,You would think a college of such caliber would have well maintained grounds and state of the art facilities but that is not the case. We stepped into a University with dim lighting and mud covered pathways. There wasn’t anywhere to sit and it looked like a ghost town. Understood it’s winter break but what a dreary place.,3,2,1,2020,UTC,en,323,You would think a college of such caliber would have well maintained grounds and state of the art facilities but that is not the case. We stepped into a University with dim lighting and mud covered pathways. There wasn’t anywhere to sit and it looked like a ghost town. Understood it’s winter break but what a dreary place.
2019-12-24 04:50:59+00:00,Desktop,4,0,Interesting and worth a visit,"Harvard University is a world-renowned institution, a leading institution of knowlrdge and research, and many Harvard graduates play key roles in their respective countries. During our visit to Harvard Yard and meeting with students, we were impressed with the university atmosphere, and heard interesting stories about the place.",1,24,12,2019,UTC,en,330,"Harvard University is a world-renowned institution, a leading institution of knowlrdge and research, and many Harvard graduates play key roles in their respective countries. During our visit to Harvard Yard and meeting with students, we were impressed with the university atmosphere, and heard interesting stories about the place."
2019-12-18 06:18:12+00:00,Mobile,4,2,"Impressive,imposing and old world charm ","A very cold and snowy day in Boston saw us off in an uber to visit the university. We started with a coffee at Tatte, which gave us a good view of the library and then walked round the campus. Out of term time, it’s still quite busy which gave a good indication of how it might feel on a normal day. Coming from the country of Oxbridge, I wouldn’t say we were wowed but it’s well worth a visit. ",2,18,12,2019,UTC,en,395,"A very cold and snowy day in Boston saw us off in an uber to visit the university. We started with a coffee at Tatte, which gave us a good view of the library and then walked round the campus. Out of term time, it’s still quite busy which gave a good indication of how it might feel on a normal day. Coming from the country of Oxbridge, I wouldn’t say we were wowed but it’s well worth a visit. "
2019-12-11 16:42:13+00:00,Mobile,4,2,Visiting Boston ,"Why not, few stops on the red line brings you right on to Harvard Square. What a beautiful lot of buildings.... ",2,11,12,2019,UTC,en,112,"Why not, few stops on the red line brings you right on to Harvard Square. What a beautiful lot of buildings.... "
2019-12-08 12:58:13+00:00,Desktop,4,0,We took the Harvard Tour and it was fun - even in the rain,"As English tourists to Boston, we made sure we took one of the tours around the University that is known throughout the world.  Despite the drizzle, we waited for our guide by the newstand even though the area seems to collect a few lost souls!  Our guide took us around the campus and explained some of the history and antics and told us of many past students - quite revealing in itself.  We did feel a little pressured to tip but chose to do so anyway.",6,8,12,2019,UTC,en,455,"As English tourists to Boston, we made sure we took one of the tours around the University that is known throughout the world.  Despite the drizzle, we waited for our guide by the newstand even though the area seems to collect a few lost souls!  Our guide took us around the campus and explained some of the history and antics and told us of many past students - quite revealing in itself.  We did feel a little pressured to tip but chose to do so anyway."
2019-11-30 09:11:22+00:00,Desktop,4,0,Visited Harvard Yard,"On our Gray Line Tour we drove around Harvard a little bit before stopping and walking in to Harvard Yard. Learned a little bit about the University and appreciated the buildings that surrounded the yard. Not exactly what I was expecting, but glad to have gone there.",5,30,11,2019,UTC,en,267,"On our Gray Line Tour we drove around Harvard a little bit before stopping and walking in to Harvard Yard. Learned a little bit about the University and appreciated the buildings that surrounded the yard. Not exactly what I was expecting, but glad to have gone there."
2019-11-22 16:00:57+00:00,Mobile,5,2,Harvard Tour,Thank you Elizabeth for a great tour. My daughter and I were visiting from Nashville and this was our first trip to Harvard. We enjoyed the history and the campus atmosphere. Great job making our tour fun!!,4,22,11,2019,UTC,en,206,Thank you Elizabeth for a great tour. My daughter and I were visiting from Nashville and this was our first trip to Harvard. We enjoyed the history and the campus atmosphere. Great job making our tour fun!!
